菜品名称,别名,能量(kcal/100g),蛋白质(g/100g),脂肪(g/100g),碳水(g/100g),来源名称,来源链接,授权状态
板城烧锅,banchengshaoguo,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
板栗,banli,189,4.2,0.7,42.2,中国食物成分表,https://chinesecalorie.com/,已授权
枇杷,pipa,41,0.6,0.2,9.7,中国食物成分表,https://chinesecalorie.com/,已授权
果冻,guodong,70,0.3,0.0,17.0,中国食物成分表,https://chinesecalorie.com/,已授权
果味饮料,guoweiyinliao,40,0.0,0.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
果汁,guozhi,45,0.3,0.1,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
果糖,guotang,400,0.0,0.0,100.0,中国食物成分表,https://chinesecalorie.com/,已授权
果脯,guopu,300,1.0,0.5,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
果酱,guojiang,280,0.4,0.1,70.0,中国食物成分表,https://chinesecalorie.com/,已授权
果醋,guocu,30,0.5,0.2,7.0,中国食物成分表,https://chinesecalorie.com/,已授权
枣,zao,122,1.1,0.3,30.5,中国食物成分表,https://chinesecalorie.com/,已授权
枪乌贼,qiangwuzei,84,17.4,1.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
枸杞,gouqi,258,13.9,1.5,64.1,中国食物成分表,https://chinesecalorie.com/,已授权
枸杞头,gouqitou,40,3.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
枸杞子,gouqizi,258,13.9,1.5,64.1,中国食物成分表,https://chinesecalorie.com/,已授权
枸杞鲜果,gouqixianguo,60,4.0,1.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
柚子,youzi,41,0.8,0.2,9.5,中国食物成分表,https://chinesecalorie.com/,已授权
柠檬,ningmeng,35,1.1,1.2,6.2,中国食物成分表,https://chinesecalorie.com/,已授权
柿子,shizi,71,0.4,0.1,18.5,中国食物成分表,https://chinesecalorie.com/,已授权
柿子饼,shizibing,250,1.5,0.5,62.0,中国食物成分表,https://chinesecalorie.com/,已授权
柿饼,shibing,250,1.5,0.5,62.0,中国食物成分表,https://chinesecalorie.com/,已授权
树莓,shumei,52,1.2,0.7,11.9,中国食物成分表,https://chinesecalorie.com/,已授权
栗子,lizi,189,4.2,0.7,42.2,中国食物成分表,https://chinesecalorie.com/,已授权
核桃,hetao,627,14.9,58.8,19.1,中国食物成分表,https://chinesecalorie.com/,已授权
核桃仁,hetaoren,627,14.9,58.8,19.1,中国食物成分表,https://chinesecalorie.com/,已授权
核桃油,hetaoyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
核桃露,hetaolu,80,2.0,3.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
桂圆,guiyuan,71,1.2,0.1,16.6,中国食物成分表,https://chinesecalorie.com/,已授权
桂圆干,guiyuangan,286,5.0,0.2,71.0,中国食物成分表,https://chinesecalorie.com/,已授权
桂皮,guipi,250,5.0,3.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
桂花,guihua,250,0.5,0.1,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
桂鱼,guiyu,117,19.9,4.2,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
桃子,taozi,42,0.6,0.1,10.1,中国食物成分表,https://chinesecalorie.com/,已授权
桃干,taogan,300,3.0,0.5,72.0,中国食物成分表,https://chinesecalorie.com/,已授权
桑葚,sangshen,49,1.7,0.4,9.7,中国食物成分表,https://chinesecalorie.com/,已授权
桔子,juzi,44,0.8,0.1,10.2,中国食物成分表,https://chinesecalorie.com/,已授权
梅子,meizi,33,0.9,0.1,8.9,中国食物成分表,https://chinesecalorie.com/,已授权
梅干,meigan,250,2.0,0.5,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
梅干菜,meigancai,30,2.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
梅菜,meicai,30,2.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
梨,li,44,0.4,0.2,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
梨干,ligan,280,1.5,0.5,70.0,中国食物成分表,https://chinesecalorie.com/,已授权
梭子蟹,suozixie,95,15.9,3.1,0.9,中国食物成分表,https://chinesecalorie.com/,已授权
棉籽油,mianziyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
棒棒糖,bangbangtang,400,0.0,0.0,100.0,中国食物成分表,https://chinesecalorie.com/,已授权
棕榈油,zonglvyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
棕金版酒鬼,zongjinbanjiugui,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
植脂奶油,zhizhinaiyou,500,1.0,50.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰丝,yesi,600,5.0,50.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰奶,yenai,150,1.5,15.0,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰子,yezi,231,4.0,12.1,31.3,中国食物成分表,https://chinesecalorie.com/,已授权
椰子冻,yezidong,110,1.0,5.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰子干,yezigan,600,5.0,50.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰子水,yezishui,19,0.7,0.2,3.7,中国食物成分表,https://chinesecalorie.com/,已授权
椰子汁,yezizhi,19,0.7,0.2,3.7,中国食物成分表,https://chinesecalorie.com/,已授权
椰子油,yeziyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰子肉,yezirou,354,3.3,33.5,15.2,中国食物成分表,https://chinesecalorie.com/,已授权
椰枣,yezao,282,2.5,0.4,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰汁,yezhi,19,0.7,0.2,3.7,中国食物成分表,https://chinesecalorie.com/,已授权
椰浆,yejiang,230,2.5,22.0,8.0,中国食物成分表,https://chinesecalorie.com/,已授权
椰肉,yerou,354,3.3,33.5,15.2,中国食物成分表,https://chinesecalorie.com/,已授权
椰蓉,yerong,600,5.0,50.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
榛子,zhenzi,542,20.0,44.8,24.9,中国食物成分表,https://chinesecalorie.com/,已授权
榛子仁,zhenziren,542,20.0,44.8,24.9,中国食物成分表,https://chinesecalorie.com/,已授权
榨菜,zhacai,30,2.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
榴莲,liulian,147,2.6,3.3,28.3,中国食物成分表,https://chinesecalorie.com/,已授权
榴莲肉,liulianrou,147,2.6,3.3,28.3,中国食物成分表,https://chinesecalorie.com/,已授权
樱桃,yingtao,46,1.1,0.2,10.2,中国食物成分表,https://chinesecalorie.com/,已授权
橄榄,ganlan,57,0.8,0.2,12.8,中国食物成分表,https://chinesecalorie.com/,已授权
橄榄油,ganlanyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
橄榄菜,ganlancai,150,3.0,10.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
橘子,juzi,44,0.8,0.1,10.2,中国食物成分表,https://chinesecalorie.com/,已授权
橘子酱,juzijiang,280,0.4,0.1,70.0,中国食物成分表,https://chinesecalorie.com/,已授权
橘皮,jupi,250,5.0,2.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
橙子,chengzi,48,0.8,0.2,11.1,中国食物成分表,https://chinesecalorie.com/,已授权
橙汁,chengzhi,45,0.7,0.2,10.4,中国食物成分表,https://chinesecalorie.com/,已授权
橙金版酒鬼,chengjinbanjiugui,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
橡皮鱼,xiangpiyu,83,18.0,0.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
武威武威蒸羊羔肉,wuweiwuweizhengyanggaorou,200,18.0,14.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
武昌鱼,wuchangyu,105,18.0,3.5,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
武陵酒,wulingjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
比目鱼,bimuyu,88,20.8,0.7,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
毛肚,maodu,72,14.5,1.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
毛豆,maodou,123,13.1,5.0,10.5,中国食物成分表,https://chinesecalorie.com/,已授权
毛豆饭,maodoufan,135,4.5,1.5,26.0,中国食物成分表,https://chinesecalorie.com/,已授权
水果玉米,shuiguoyumi,106,3.5,1.0,22.8,中国食物成分表,https://chinesecalorie.com/,已授权
水果糖,shuiguotang,395,0.0,0.2,98.0,中国食物成分表,https://chinesecalorie.com/,已授权
水果罐头,shuiguoguantou,80,0.5,0.1,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
水稻苗,shuidaomiao,25,2.0,0.5,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
水萝卜,shuiluobo,20,0.8,0.1,4.5,中国食物成分表,https://chinesecalorie.com/,已授权
水蜜桃,shuimitao,42,0.6,0.1,10.1,中国食物成分表,https://chinesecalorie.com/,已授权
汤圆,tangyuan,250,4.0,5.0,45.0,中国食物成分表,https://chinesecalorie.com/,已授权
汽水,qishui,42,0.0,0.0,10.5,中国食物成分表,https://chinesecalorie.com/,已授权
汾酒,fenjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙丁鱼,shadingyu,89,19.8,1.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙拉酱,shalajiang,680,1.0,60.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙棘,shaji,120,1.0,0.5,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙琪玛,shaqima,350,5.0,15.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙茶酱,shachajiang,300,8.0,20.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
沙虫,shachong,80,15.0,1.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
河粉,hefen,110,1.5,0.3,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
河虾,hexia,87,17.5,1.3,0.1,中国食物成分表,https://chinesecalorie.com/,已授权
河蟹,hexie,103,17.5,2.6,2.3,中国食物成分表,https://chinesecalorie.com/,已授权
河豚,hetun,100,18.0,3.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
河鳗,heman,181,18.6,10.8,2.3,中国食物成分表,https://chinesecalorie.com/,已授权
油条,youtiao,386,6.9,17.6,51.0,中国食物成分表,https://chinesecalorie.com/,已授权
油桃,youtao,44,1.1,0.3,10.6,中国食物成分表,https://chinesecalorie.com/,已授权
油皮,youpi,409,44.6,17.4,22.3,中国食物成分表,https://chinesecalorie.com/,已授权
油菜,youcai,24,2.1,0.3,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
油菜薹,youcaitai,20,1.8,0.4,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
油豆腐,youdoufu,245,17.0,17.6,4.9,中国食物成分表,https://chinesecalorie.com/,已授权
油饼,youbing,399,7.9,22.8,42.4,中国食物成分表,https://chinesecalorie.com/,已授权
油麦菜,youmaicai,12,1.1,0.4,2.1,中国食物成分表,https://chinesecalorie.com/,已授权
泡椒,paojiao,30,1.0,0.5,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
泡芙,paofu,300,5.0,18.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
泡菜,paocai,25,1.5,0.3,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
泡饭,paofan,60,1.5,0.2,13.0,中国食物成分表,https://chinesecalorie.com/,已授权
泥坑酒,nikengjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
泥鳅,niqiu,96,17.9,2.0,1.7,中国食物成分表,https://chinesecalorie.com/,已授权
泸州老窖,luzhoulaojiao,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
洋姜,yangjiang,56,2.4,0.1,11.5,中国食物成分表,https://chinesecalorie.com/,已授权
洋河大曲,yanghedaqu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
洋葱,yangcong,40,1.1,0.2,9.3,中国食物成分表,https://chinesecalorie.com/,已授权
浏阳河,liuyanghe,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
海参,haishen,78,16.5,0.2,2.5,中国食物成分表,https://chinesecalorie.com/,已授权
海带,haidai,13,1.2,0.1,2.1,中国食物成分表,https://chinesecalorie.com/,已授权
海白菜,haibaicai,15,1.0,0.1,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
海米,haimi,195,43.7,2.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
海胆,haidan,120,15.0,5.0,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
海苔,haitai,250,30.0,5.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
海菜,haicai,20,1.5,0.2,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
海虹,haihong,70,10.0,2.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
海蛎,haili,73,10.0,1.5,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
海蜇,haizhe,33,3.7,0.3,3.8,中国食物成分表,https://chinesecalorie.com/,已授权
海蜇头,haizhetou,74,6.0,0.3,11.8,中国食物成分表,https://chinesecalorie.com/,已授权
海蜇皮,haizhepi,33,3.7,0.3,3.8,中国食物成分表,https://chinesecalorie.com/,已授权
海螺,hailuo,100,20.0,1.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
海鲈鱼,hailuyu,105,18.6,3.4,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
海鲜菇,haixiangu,25,2.0,0.3,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
海鳗,haiman,122,18.8,5.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
消化饼干,xiaohuabinggan,450,6.0,18.0,68.0,中国食物成分表,https://chinesecalorie.com/,已授权
淀粉,dianfen,346,1.5,0.1,85.0,中国食物成分表,https://chinesecalorie.com/,已授权
淡奶油,dannaiyou,345,2.3,36.0,2.8,中国食物成分表,https://chinesecalorie.com/,已授权
淡炼乳,danlianru,135,6.0,7.0,11.0,中国食物成分表,https://chinesecalorie.com/,已授权
淡菜,dancai,70,10.0,2.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
淡豆豉,dandouchi,250,20.0,8.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
清酒,qingjiu,130,0.5,0.0,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
湘泉酒,xiangquanjiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
湘窖酒,xiangjiaojiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
滴溜酒,diliujiu,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
澳洲坚果,aozhoujianguo,718,8.0,76.0,14.0,中国食物成分表,https://chinesecalorie.com/,已授权
濑尿虾,lainiaoxia,90,19.0,1.5,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
火腿,huotui,330,16.0,27.4,4.8,中国食物成分表,https://chinesecalorie.com/,已授权
火腿肠,huotuichang,212,10.0,15.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
火鸡,huoji,170,21.0,5.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
火鸡胸,huojixiong,135,24.0,1.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
火麻仁,huomaren,550,20.0,45.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
火龙果,huolongguo,51,1.1,0.2,13.3,中国食物成分表,https://chinesecalorie.com/,已授权
灰金版酒鬼,huijinbanjiugui,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
炒蛋,chaodan,200,13.0,15.0,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
炒饭,chaofan,170,5.0,5.0,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
炸糕,zhagao,270,5.0,15.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
炼乳,lianru,332,8.0,8.7,55.4,中国食物成分表,https://chinesecalorie.com/,已授权
烙饼,laobing,255,7.5,2.3,52.9,中国食物成分表,https://chinesecalorie.com/,已授权
烤麸,kaofu,150,20.0,2.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
烧卖,shaomai,220,10.0,10.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
烧烤酱,shaokaojiang,150,2.0,3.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
烧酒,shaojiu,200,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
烧饼,shaobing,326,8.0,2.5,68.0,中国食物成分表,https://chinesecalorie.com/,已授权
烩饭,huifan,150,5.0,4.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
热巧克力,reqiaokeli,90,2.0,3.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
焖饭,menfan,160,5.0,4.0,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
焦圈,jiaoquan,450,8.0,25.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
煎堆,jiandui,350,5.0,15.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
煎蛋,jiandan,190,13.0,14.0,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
煎饼,jianbing,338,7.7,2.5,74.0,中国食物成分表,https://chinesecalorie.com/,已授权
照烧酱,zhaoshaojiang,150,3.0,2.0,30.0,中国食物成分表,https://chinesecalorie.com/,已授权
煲仔饭,baozaifan,170,6.0,5.0,28.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕潮酩,yanchaoming,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕皮,yanpi,250,15.0,10.0,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕麦,yanmai,377,15.0,6.7,61.6,中国食物成分表,https://chinesecalorie.com/,已授权
燕麦奶,yanmainai,45,1.0,1.5,7.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕麦片,yanmaipian,367,15.0,6.5,60.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕麦苗,yanmaimiao,30,2.5,1.0,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
燕麦饭,yanmaifan,130,4.0,1.5,26.0,中国食物成分表,https://chinesecalorie.com/,已授权
爆米花,baomihua,400,10.0,10.0,70.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛奶,niunai,54,3.0,3.2,3.4,中国食物成分表,https://chinesecalorie.com/,已授权
牛奶巧克力,niunaiqiaokeli,535,7.7,30.0,59.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛尾,niuwei,200,15.0,15.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛心,niuxin,106,15.0,4.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛排酱,niupaijiang,100,2.0,3.0,17.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛栏山,niulanshan,298,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛油,niuyou,898,0.0,99.8,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛皮,niupi,350,25.0,28.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛耳,niuer,180,18.0,12.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肉,niurou,125,19.9,4.2,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肉丸,niurouwan,140,15.0,5.0,10.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肉干,niurougan,410,42.6,20.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肉末,niuroumo,125,20.0,4.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肚,niudu,72,14.5,1.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛肝,niugan,139,19.8,3.9,6.2,中国食物成分表,https://chinesecalorie.com/,已授权
牛肺,niufei,80,12.0,2.5,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛腩,niunan,293,18.0,24.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛腰,niuyao,94,12.8,3.4,1.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛舌,niushe,196,17.0,13.5,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛蛙,niuwa,81,15.7,0.5,3.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛蹄,niuti,200,25.0,10.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
牛骨,niugu,200,12.0,15.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
牡蛎,muli,73,10.9,1.5,8.2,中国食物成分表,https://chinesecalorie.com/,已授权
状元红,zhuangyuanhong,66,1.6,0.0,1.0,中国食物成分表,https://chinesecalorie.com/,已授权
猕猴桃,mihoutao,61,0.8,0.6,14.5,中国食物成分表,https://chinesecalorie.com/,已授权
猕猴桃干,mihoutaogan,300,1.5,0.5,75.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪大肠,zhudachang,196,6.9,18.7,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪小肠,zhuxiaochang,150,10.0,12.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪尾,zhuwei,280,15.0,24.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪心,zhuxin,119,16.6,5.3,1.1,中国食物成分表,https://chinesecalorie.com/,已授权
猪排骨,zhupaigu,278,18.3,22.0,0.7,中国食物成分表,https://chinesecalorie.com/,已授权
猪油,zhuyou,897,0.0,99.6,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪皮,zhupi,364,27.3,28.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪耳,zhuer,176,19.1,11.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉,zhurou,395,13.2,37.0,2.4,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉干,zhurougan,450,30.0,25.0,25.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉末,zhuroumo,395,13.0,37.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉松,zhurousong,396,42.0,18.0,12.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉皮,zhuroupi,364,27.3,28.1,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肉脯,zhuroupu,350,30.0,15.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肘子,zhuzhouzi,290,17.0,24.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肚,zhudu,110,15.2,5.1,0.7,中国食物成分表,https://chinesecalorie.com/,已授权
猪肝,zhugan,129,19.3,3.5,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肠,zhuchang,180,6.0,18.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪肺,zhufei,84,12.0,3.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪脑,zhunao,131,10.0,9.8,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪腰,zhuyao,96,15.4,3.2,1.4,中国食物成分表,https://chinesecalorie.com/,已授权
猪舌,zhushe,233,15.7,18.1,1.7,中国食物成分表,https://chinesecalorie.com/,已授权
猪蹄,zhuti,260,22.6,18.8,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
猪里脊,zhuliji,155,20.2,7.9,0.7,中国食物成分表,https://chinesecalorie.com/,已授权
猪骨,zhugu,200,12.0,15.0,2.0,中国食物成分表,https://chinesecalorie.com/,已授权
猴头菇,houtougu,13,2.0,0.2,1.9,中国食物成分表,https://chinesecalorie.com/,已授权
玉米,yumi,112,4.0,1.2,22.8,中国食物成分表,https://chinesecalorie.com/,已授权
玉米油,yumiyou,899,0.0,99.9,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
玉米苗,yumimiao,25,2.0,0.5,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
玉米面,yumimian,341,8.1,3.3,73.1,中国食物成分表,https://chinesecalorie.com/,已授权
玉米饭,yumifan,125,3.5,1.0,26.0,中国食物成分表,https://chinesecalorie.com/,已授权
玉米饼,yumibing,210,5.0,3.0,40.0,中国食物成分表,https://chinesecalorie.com/,已授权
王老吉,wanglaoji,30,0.0,0.0,7.5,中国食物成分表,https://chinesecalorie.com/,已授权
玫瑰花,meiguihua,250,3.0,0.5,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
玫瑰花瓣,meiguihuaban,30,1.0,0.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
珍珠奶茶,zhenzhunaicha,80,0.6,2.0,15.0,中国食物成分表,https://chinesecalorie.com/,已授权
瑶柱,yaozhu,264,55.6,2.4,5.1,中国食物成分表,https://chinesecalorie.com/,已授权
瓜子,guazi,606,19.1,53.4,16.7,中国食物成分表,https://chinesecalorie.com/,已授权
瓠瓜,hugua,15,0.7,0.1,3.5,中国食物成分表,https://chinesecalorie.com/,已授权
甘草,gancao,250,5.0,3.0,55.0,中国食物成分表,https://chinesecalorie.com/,已授权
甘蓝,ganlan,22,1.5,0.2,4.6,中国食物成分表,https://chinesecalorie.com/,已授权
甘蔗,ganzhe,64,0.4,0.1,16.0,中国食物成分表,https://chinesecalorie.com/,已授权
甘薯,ganshu,86,1.6,0.2,20.1,中国食物成分表,https://chinesecalorie.com/,已授权
甜椒,tianjiao,22,1.0,0.2,5.4,中国食物成分表,https://chinesecalorie.com/,已授权
甜橙,tiancheng,48,0.8,0.2,11.1,中国食物成分表,https://chinesecalorie.com/,已授权
甜炼乳,tianlianru,332,8.0,8.7,55.4,中国食物成分表,https://chinesecalorie.com/,已授权
甜玉米,tianyumi,106,3.5,1.0,22.8,中国食物成分表,https://chinesecalorie.com/,已授权
甜瓜,tiangua,26,0.4,0.1,6.2,中国食物成分表,https://chinesecalorie.com/,已授权
甜甜圈,tiantianquan,420,5.0,22.0,50.0,中国食物成分表,https://chinesecalorie.com/,已授权
甜菊糖,tianjutang,0,0.0,0.0,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
甜豆浆,tiandoujiang,40,2.0,1.0,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
甜酒,tianjiu,100,2.0,0.5,20.0,中国食物成分表,https://chinesecalorie.com/,已授权
甜面酱,tianmianjiang,139,5.5,0.6,28.5,中国食物成分表,https://chinesecalorie.com/,已授权
生姜,shengjiang,46,1.3,0.6,10.3,中国食物成分表,https://chinesecalorie.com/,已授权
生抽,shengchou,63,5.6,0.1,10.1,中国食物成分表,https://chinesecalorie.com/,已授权
生菜,shengcai,13,1.3,0.3,1.3,中国食物成分表,https://chinesecalorie.com/,已授权
生蚝,shenghao,73,9.0,1.5,6.0,中国食物成分表,https://chinesecalorie.com/,已授权
田螺,tianluo,60,11.0,0.2,3.6,中国食物成分表,https://chinesecalorie.com/,已授权
田鸡,tianji,93,20.5,1.2,0.0,中国食物成分表,https://chinesecalorie.com/,已授权
甲鱼,jiayu,118,17.8,4.3,2.1,中国食物成分表,https://chinesecalorie.com/,已授权
电解质水,dianjiezhishui,20,0.0,0.0,5.0,中国食物成分表,https://chinesecalorie.com/,已授权
番木瓜,fanmugua,29,0.6,0.1,6.9,中国食物成分表,https://chinesecalorie.com/,已授权
番石榴,fanshiliu,41,1.1,0.4,9.0,中国食物成分表,https://chinesecalorie.com/,已授权
番茄,fanqie,19,0.9,0.2,4.0,中国食物成分表,https://chinesecalorie.com/,已授权
番茄酱,fanqiejiang,81,1.5,0.2,18.9,中国食物成分表,https://chinesecalorie.com/,已授权
