菜品名称,别名,能量(kcal/100g),蛋白质(g/100g),脂肪(g/100g),碳水(g/100g),来源名称,来源链接,授权状态
全麦馒头,quan mai man tou,220,7.0,1.5,45.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
窝窝头,wo wo tou,220,7.0,1.5,45.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
全麦面包,quan mai mian bao,220,7.0,1.5,45.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
白面包,bai mian bao,220,7.0,1.5,45.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
汤面,tang mian,35,2.5,1.0,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
拌面,ban mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒面,chao mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
拉面,la mian,110,3.5,0.6,22.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
意面,yi mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒸土豆,zheng tu dou,80,2.0,0.3,18.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
煮玉米,zhu yu mi,80,2.0,0.3,18.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
紫薯饭,zi shu fan,130,2.7,0.3,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
全麦面条,quan mai mian tiao,110,3.5,0.6,22.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
红薯饭,hong shu fan,130,2.7,0.3,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
土豆泥,tu dou ni,80,2.0,0.3,18.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
玉米窝头,yu mi wo tou,220,7.0,1.5,45.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
肉丝炒饭,rou si chao fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鸡丁炒饭,ji ding chao fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
牛肉炒饭,niu rou chao fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
虾仁炒饭,xia ren chao fan,180,9.0,5.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
酱油炒饭,jiang you chao fan,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
咖喱牛肉饭,ga li niu rou fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
咖喱鸡肉饭,ga li ji rou fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
番茄牛肉饭,fan qie niu rou fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
牛肉盖饭,niu rou gai fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鸡排饭,ji pai fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
猪排饭,zhu pai fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
照烧鸡排饭,zhao shao ji pai fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
麻婆豆腐饭,ma po dou fu fan,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
宫保鸡丁饭,gong bao ji ding fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鱼香肉丝饭,yu xiang rou si fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
豆角焖面,dou jiao men mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
茄子焖面,qie zi men mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
肉沫茄子饭,rou mo qie zi fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
番茄鸡蛋盖饭,fan qie ji dan gai fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
青椒肉丝饭,qing jiao rou si fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
西兰花牛肉饭,xi lan hua niu rou fan,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
三鲜炒面,san xian chao mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
什锦炒饭,shi jin chao fan,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
腊肠炒饭,la chang chao fan,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
培根炒饭,pei gen chao fan,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蟹粉拌面,xie fen ban mian,170,5.0,6.0,28.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
牛肉炒河粉,niu rou chao he fen,200,8.5,8.0,25.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
番茄鸡蛋汤,fan qie ji dan tang,35,2.5,1.0,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
冬瓜排骨汤,dong gua pai gu tang,50,4.0,3.0,1.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
山药排骨汤,shan yao pai gu tang,50,4.0,3.0,1.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
萝卜排骨汤,luo bo pai gu tang,50,4.0,3.0,1.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
白菜豆腐汤,bai cai dou fu tang,35,2.5,1.5,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
丝瓜蛋汤,si gua dan tang,25,1.5,0.5,3.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
菌菇鸡汤,jun gu ji tang,35,4.0,1.5,1.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炖鸡汤,qing dun ji tang,35,4.0,1.5,1.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
老母鸡汤,lao mu ji tang,35,4.0,1.5,1.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
参鸡汤,can ji tang,35,4.0,1.5,1.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
番茄牛肉汤,fan qie niu rou tang,45,4.5,2.0,1.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
萝卜牛肉汤,luo bo niu rou tang,45,4.5,2.0,1.5,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
羊肉萝卜汤,yang rou luo bo tang,35,2.5,1.0,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鲫鱼豆腐汤,ji yu dou fu tang,35,2.5,1.5,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鱼头豆腐汤,yu tou dou fu tang,35,2.5,1.5,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
银耳莲子汤,yin er lian zi tang,60,1.5,0.2,13.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
绿豆汤,lv dou tang,60,1.5,0.2,13.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
红豆汤,hong dou tang,60,1.5,0.2,13.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
酒酿小圆子,jiu niang xiao yuan zi,60,1.5,0.2,13.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
酸辣汤,suan la tang,45,3.0,1.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
疙瘩汤,ge da tang,45,3.0,1.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
面片汤,mian pian tang,45,3.0,1.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
馄饨汤,hun tun tang,45,3.0,1.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
肉片汤,rou pian tang,45,3.0,1.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
白灼牛肉,bai zhuo niu rou,180,18.0,10.0,2.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
红烧牛尾,hong shao niu wei,180,18.0,10.0,2.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒜蓉空心菜,suan rong kong xin cai,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒苋菜,chao xian cai,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌生菜,liang ban sheng cai,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒鸡毛菜,qing chao ji mao cai,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鸡丝粥,ji si zhou,46,1.1,0.3,9.9,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
鱼丸汤,yu wan tang,40,4.5,1.5,2.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
水煮花生,shui zhu hua sheng,574,24.8,44.3,16.1,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
原味核桃,yuan wei he tao,646,14.9,58.8,19.1,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
原味杏仁,yuan wei xing ren,578,19.7,50.6,19.7,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
无糖豆浆,wu tang dou jiang,31,3.0,1.6,1.2,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒜蓉茼蒿,suan rong tong hao,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒木耳菜,qing chao mu er cai,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒜蓉红薯叶,suan rong hong shu ye,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒韭菜花,qing chao jiu cai hua,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌折耳根,liang ban zhe er gen,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌马齿苋,liang ban ma chi xian,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒜蓉炒荷兰豆,suan rong chao he lan dou,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒西兰花梗,qing chao xi lan hua geng,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
白灼芦笋,bai zhuo lu sun,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌芦笋,liang ban lu sun,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒茭白丝,chao jiao bai si,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
葱油茭白,cong you jiao bai,50,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌茭白丝,liang ban jiao bai si,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒茭白,chao jiao bai,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒豌豆苗,qing chao wan dou miao,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
上汤豆苗,shang tang dou miao,35,2.5,1.0,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌莴笋,liang ban wo sun,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒莴笋,qing chao wo sun,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒藕带,chao ou dai,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌藕带,liang ban ou dai,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
酸辣藕丁,suan la ou ding,50,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒菱角,chao ling jiao,45,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒荸荠,chao bi qi,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌荸荠,liang ban bi qi,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒慈姑,qing chao ci gu,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒水芹,chao shui qin,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌水芹,liang ban shui qin,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒莼菜,qing chao chun cai,35,2.0,0.8,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
莼菜汤,chun cai tang,35,2.5,1.0,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒鸡头米,chao ji tou mi,45,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
桂花鸡头米,gui hua ji tou mi,60,1.5,0.2,13.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒菱白,qing chao ling bai,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
蒜蓉西兰花梗,suan rong xi lan hua geng,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌海带结,liang ban hai dai jie,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌海蜇皮,liang ban hai zhe pi,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒海带丝,chao hai dai si,35,2.0,0.8,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌裙带菜豆腐,liang ban qun dai cai dou fu,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒石花菜,chao shi hua cai,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌鹿角菜,liang ban lu jiao cai,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒羊栖菜,chao yang qi cai,35,2.0,0.8,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌发菜,liang ban fa cai,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒紫菜苔,chao zi cai tai,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌紫菜苔,liang ban zi cai tai,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒红菜苔,chao hong cai tai,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
清炒芥兰头,qing chao jie lan tou,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌芥兰头,liang ban jie lan tou,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒球茎茴香,chao qiu jing hui xiang,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌茴香根,liang ban hui xiang gen,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒菊芋,chao ju yu,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌菊芋丝,liang ban ju yu si,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒草石蚕,chao cao shi can,60,1.8,2.5,8.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌草石蚕,liang ban cao shi can,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒葛花,chao ge hua,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌葛花,liang ban ge hua,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒洋槐花,chao yang huai hua,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
槐花麦饭,huai hua mai fan,50,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒榆钱,chao yu qian,50,2.0,2.5,6.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
榆钱饭,yu qian fan,50,1.8,2.5,5.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒柳树芽,chao liu shu ya,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌柳树芽,liang ban liu shu ya,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒花椒叶,chao hua jiao ye,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌花椒叶,liang ban hua jiao ye,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒枸杞头,chao gou qi tou,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌枸杞头,liang ban gou qi tou,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒马兰头,chao ma lan tou,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
凉拌马兰头香干,liang ban ma lan tou xiang gan,40,1.5,2.5,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
炒荠菜,chao ji cai,45,1.8,3.0,4.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
荠菜豆腐羹,ji cai dou fu geng,35,2.5,1.5,3.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
武威蒸羊羔肉,wu wei zheng yang gao rou,250,18.0,18.0,1.0,中国食物成分表（第6版）,https://www.cnsoc.org/,已授权
